id,restaurant_id,name,cuisine
4140,1325,Bageecha,North-Indian
4141,1325,Bageecha,South-Indian
4142,1325,Bageecha,Beverages
4143,1326,Black Olive,Continental
4144,1326,Black Olive,Italian
4145,1326,Black Olive,Healthy
4146,1326,Black Olive,Food
4147,1327,Hotel V.V.,Chinese
4148,1327,Hotel V.V.,North-Indian
4149,1328,East End Deli,Cafe
4150,1328,East End Deli,Mexican
4151,1328,East End Deli,Italian
4152,1328,East End Deli,Continental
4153,1328,East End Deli,Beverages
4154,1329,Hare Rama Hare Krishna,North-Indian
4155,1329,Hare Rama Hare Krishna,South-Indian
4156,1329,Hare Rama Hare Krishna,Street-Food
4157,1329,Hare Rama Hare Krishna,Beverages
4158,1330,Oye Pappe!,North-Indian
4159,1330,Oye Pappe!,Mughlai
4160,1330,Oye Pappe!,Biryani
4161,1331,Kosmic Sea Lounge,North-Indian
4162,1331,Kosmic Sea Lounge,Chinese
4163,1331,Kosmic Sea Lounge,Mughlai
4164,1331,Kosmic Sea Lounge,Continental
4165,1332,Sahara Sagar,North-Indian
4166,1332,Sahara Sagar,Chinese
4167,1332,Sahara Sagar,South-Indian
4168,1332,Sahara Sagar,Fast-Food
4169,1333,Scoop Gelateria,Ice-Cream
4170,1333,Scoop Gelateria,Desserts
4171,1334,Baugban,North-Indian
4172,1334,Baugban,Fast-Food
4173,1334,Baugban,Chinese
4174,1335,Mum Mum Pav Bhaji,Street-Food
4175,1336,Santosh Sagar,Fast-Food
4176,1336,Santosh Sagar,South-Indian
4177,1336,Santosh Sagar,Chinese
4178,1337,Flour Fire,Italian
4179,1337,Flour Fire,Pizza
4180,1338,The Bombay Sultaani Biryani House,North-Indian
4181,1338,The Bombay Sultaani Biryani House,Mughlai
4182,1338,The Bombay Sultaani Biryani House,Biryani
4183,1338,The Bombay Sultaani Biryani House,Desserts
4184,1338,The Bombay Sultaani Biryani House,Afghan
4185,1339,Udipi Shri Krishna,Chinese
4186,1339,Udipi Shri Krishna,North-Indian
4187,1339,Udipi Shri Krishna,South-Indian
4188,1339,Udipi Shri Krishna,Street-Food
4189,1339,Udipi Shri Krishna,Beverages
4190,1340,Meghdoot's Mystique Masala,North-Indian
4191,1340,Meghdoot's Mystique Masala,Chinese
4192,1341,Ganesh Hotel,North-Indian
4193,1341,Ganesh Hotel,South-Indian
4194,1341,Ganesh Hotel,Fast-Food
4195,1341,Ganesh Hotel,Chinese
4196,1342,Shivaprasad,North-Indian
4197,1342,Shivaprasad,Chinese
4198,1342,Shivaprasad,South-Indian
4199,1342,Shivaprasad,Beverages
4200,1343,Mantraa Bar & Restaurant,North-Indian
4201,1343,Mantraa Bar & Restaurant,Mexican
4202,1343,Mantraa Bar & Restaurant,Italian
4203,1343,Mantraa Bar & Restaurant,Chinese
4204,1344,Hotel Parimala,North-Indian
4205,1344,Hotel Parimala,Fast-Food
4206,1344,Hotel Parimala,South-Indian
4207,1344,Hotel Parimala,Chinese
4208,1344,Hotel Parimala,Beverages
4209,1345,Shanti Sagar,Chinese
4210,1345,Shanti Sagar,Fast-Food
4211,1345,Shanti Sagar,North-Indian
4212,1345,Shanti Sagar,South-Indian
4213,1345,Shanti Sagar,Street-Food
4214,1346,Reeta's Kitchen,North-Indian
4215,1347,Stop Eat Repeat,North-Indian
4216,1347,Stop Eat Repeat,Chinese
4217,1347,Stop Eat Repeat,Fast-Food
4218,1347,Stop Eat Repeat,Momos
4219,1348,Cakes N Chemistry,Cafe
4220,1348,Cakes N Chemistry,Fast-Food
4221,1349,The Benchmark,Thai
4222,1349,The Benchmark,North-Indian
4223,1349,The Benchmark,Malaysian
4224,1349,The Benchmark,Chinese
4225,1350,Only Rotis,North-Indian
4226,1351,Chai Sutta Bar,Fast-Food
4227,1352,Sahebji,Fast-Food
4228,1352,Sahebji,Street-Food
4229,1353,Pink Peppers,North-Indian
4230,1353,Pink Peppers,Chinese
4231,1353,Pink Peppers,Continental
4232,1354,Small Hunger,Street-Food
4233,1355,The Food Junction,North-Indian
4234,1355,The Food Junction,Chinese
4235,1356,Surbhi Malvani Kitchen & Bar,Malwani
4236,1356,Surbhi Malvani Kitchen & Bar,North-Indian
4237,1356,Surbhi Malvani Kitchen & Bar,Chinese
4238,1357,Famous Dabeli,Fast-Food
4239,1358,Cocoon- Dragonfly Hotel,North-Indian
4240,1358,Cocoon- Dragonfly Hotel,Chinese
4241,1359,True Taste,Mughlai
4242,1359,True Taste,North-Indian
4243,1360,Urban Tapri Cafe,Cafe
4244,1360,Urban Tapri Cafe,Beverages
4245,1360,Urban Tapri Cafe,Fast-Food
4246,1360,Urban Tapri Cafe,North-Indian
4247,1361,Mezzo Veg Lounge,North-Indian
4248,1361,Mezzo Veg Lounge,Continental
4249,1361,Mezzo Veg Lounge,Italian
4250,1362,The Cake Factory,Bakery
4251,1362,The Cake Factory,Desserts
4252,1363,Pritam's Global Cuisine,North-Indian
4253,1363,Pritam's Global Cuisine,Continental
4254,1363,Pritam's Global Cuisine,Chinese
4255,1363,Pritam's Global Cuisine,European
4256,1364,Bombay Eatery,Continental
4257,1364,Bombay Eatery,Thai
4258,1364,Bombay Eatery,Italian
4259,1364,Bombay Eatery,Burmese
4260,1364,Bombay Eatery,Mediterranean
4261,1365,Kings Snack Bar,North-Indian
4262,1365,Kings Snack Bar,Chinese
4263,1365,Kings Snack Bar,Mughlai
4264,1366,Samudra Restaurant N Bar,Maharashtrian
4265,1366,Samudra Restaurant N Bar,Goan
4266,1366,Samudra Restaurant N Bar,Mangalorean
4267,1366,Samudra Restaurant N Bar,Seafood
4268,1366,Samudra Restaurant N Bar,Chinese
4269,1366,Samudra Restaurant N Bar,North-Indian
4270,1367,Raju's Kitchen,Chinese
4271,1367,Raju's Kitchen,North-Indian
4272,1367,Raju's Kitchen,Biryani
4273,1368,Scrumptiious,Fast-Food
4274,1368,Scrumptiious,Mexican
4275,1368,Scrumptiious,Italian
4276,1368,Scrumptiious,Continental
4277,1369,Vahnilla & Co,American
4278,1369,Vahnilla & Co,Mexican
4279,1369,Vahnilla & Co,Desserts
4280,1369,Vahnilla & Co,Beverages
4281,1370,Alfredo's,Salad
4282,1370,Alfredo's,Middle
4283,1370,Alfredo's,Eastern
4284,1370,Alfredo's,Continental
4285,1370,Alfredo's,Fast-Food
4286,1370,Alfredo's,Italian
4287,1370,Alfredo's,Burger
4288,1370,Alfredo's,Pizza
4289,1371,Achija,Chinese
4290,1371,Achija,South-Indian
4291,1371,Achija,Street-Food
4292,1371,Achija,Juices
4293,1372,The Pancake Story,Desserts
4294,1372,The Pancake Story,Beverages
4295,1373,Amuse,Continental
4296,1373,Amuse,Italian
4297,1373,Amuse,Chinese
4298,1373,Amuse,Finger
4299,1373,Amuse,Food
4300,1374,5 Spice,Chinese
4301,1374,5 Spice,Asian
4302,1374,5 Spice,Thai
4303,1374,5 Spice,Desserts
4304,1375,Stomach,Chinese
4305,1376,Ice Cream Factory & Shahi Durbar,Desserts
4306,1376,Ice Cream Factory & Shahi Durbar,Ice-Cream
4307,1376,Ice Cream Factory & Shahi Durbar,Beverages
4308,1376,Ice Cream Factory & Shahi Durbar,Juices
4309,1377,Malvan Tadka,Malwani
4310,1378,Summer N Spice,Fast-Food
4311,1378,Summer N Spice,Mexican
4312,1378,Summer N Spice,Italian
4313,1378,Summer N Spice,Rolls
4314,1378,Summer N Spice,Beverages
4315,1379,Gattu's Chinese,Chinese
4316,1380,HBO Cafe - Hey Belly  Ola!,American
4317,1380,HBO Cafe - Hey Belly  Ola!,Continental
4318,1380,HBO Cafe - Hey Belly  Ola!,Indian
4319,1380,HBO Cafe - Hey Belly  Ola!,Fast-Food
4320,1381,Lean Meal Co.,Continental
4321,1381,Lean Meal Co.,Italian
4322,1381,Lean Meal Co.,Mexican
4323,1381,Lean Meal Co.,Middle
4324,1381,Lean Meal Co.,Eastern
4325,1381,Lean Meal Co.,Healthy
4326,1381,Lean Meal Co.,Food
4327,1382,Bollywood  Hangout,Pizza
4328,1382,Bollywood  Hangout,Chinese
4329,1382,Bollywood  Hangout,Mexican
4330,1382,Bollywood  Hangout,Italian
4331,1382,Bollywood  Hangout,Biryani
4332,1382,Bollywood  Hangout,Continental
4333,1382,Bollywood  Hangout,Thai
4334,1383,Pooja Malai Gola,Desserts
4335,1384,NH1 Kitchen & Bar,North-Indian
4336,1384,NH1 Kitchen & Bar,Chinese
4337,1384,NH1 Kitchen & Bar,Seafood
4338,1385,Frugurpop,Ice-Cream
4339,1386,Amey,North-Indian
4340,1386,Amey,South-Indian
4341,1386,Amey,Maharashtrian
4342,1386,Amey,Chinese
4343,1386,Amey,Street-Food
4344,1387,Surya Lunch Home,Chinese
4345,1388,Caramel- Bakery & Patisserie,Bakery
4346,1388,Caramel- Bakery & Patisserie,Desserts
4347,1389,Horizon,Mughlai
4348,1389,Horizon,Biryani
4349,1389,Horizon,Chinese
4350,1389,Horizon,North-Indian
4351,1390,Cantonese,North-Indian
4352,1390,Cantonese,Chinese
4353,1390,Cantonese,Seafood
4354,1391,Durga Restaurant and Bar,North-Indian
4355,1391,Durga Restaurant and Bar,Chinese
4356,1391,Durga Restaurant and Bar,Seafood
4357,1392,Laziz Seekh Kebab Corner,Chinese
4358,1392,Laziz Seekh Kebab Corner,Kebab
4359,1393,Hotel Saroj & Sweet Mart,South-Indian
4360,1393,Hotel Saroj & Sweet Mart,Fast-Food
4361,1393,Hotel Saroj & Sweet Mart,Chinese
4362,1393,Hotel Saroj & Sweet Mart,North-Indian
4363,1394,Vintage Garden,Chinese
4364,1394,Vintage Garden,Continental
4365,1394,Vintage Garden,North-Indian
4366,1394,Vintage Garden,Pizza
4367,1394,Vintage Garden,Seafood
4368,1395,Hotel Shree Bholenath,Chinese
4369,1395,Hotel Shree Bholenath,North-Indian
4370,1396,Meghdoot,North-Indian
4371,1396,Meghdoot,Chinese
4372,1396,Meghdoot,Continental
4373,1397,Manoj Ice Cream,Ice-Cream
4374,1397,Manoj Ice Cream,Desserts
4375,1398,Dosa Plaza,South-Indian
4376,1398,Dosa Plaza,Chinese
4377,1398,Dosa Plaza,Street-Food
4378,1398,Dosa Plaza,Beverages
4379,1399,Under The Banyan Tree,Italian
4380,1399,Under The Banyan Tree,Pizza
4381,1399,Under The Banyan Tree,Salad
4382,1400,Oven Fresh,Bakery
4383,1400,Oven Fresh,Fast-Food
4384,1401,House Of Bhagat Tarachand,North-Indian
4385,1402,Go Foodiee,Fast-Food
4386,1403,HumTea DumTea,Fast-Food
4387,1404,Tipsy Panda,Asian
4388,1404,Tipsy Panda,Chinese
4389,1404,Tipsy Panda,Japanese
4390,1404,Tipsy Panda,Thai
4391,1405,Chhaya Chatakaas,Fast-Food
4392,1405,Chhaya Chatakaas,Burger
4393,1405,Chhaya Chatakaas,Sandwich
4394,1406,MD Shakes n Salads,Fast-Food
4395,1406,MD Shakes n Salads,Beverages
4396,1407,Hotel Palace Family Restaurant and Bar,North-Indian
4397,1407,Hotel Palace Family Restaurant and Bar,Chinese
4398,1408,Express Food Deliver,Fast-Food
4399,1409,Chatkara,North-Indian
4400,1410,Soniya Chinese Corner,Chinese
4401,1411,Flavours in Fusion,Mexican
4402,1411,Flavours in Fusion,Italian
4403,1411,Flavours in Fusion,Burger
4404,1411,Flavours in Fusion,Salad
4405,1411,Flavours in Fusion,Healthy
4406,1411,Flavours in Fusion,Food
4407,1411,Flavours in Fusion,Sandwich
4408,1411,Flavours in Fusion,Continental
4409,1412,Chef Kitchen,Chinese
4410,1412,Chef Kitchen,North-Indian
4411,1412,Chef Kitchen,Rolls
4412,1413,Jango's Pizza,Pizza
4413,1414,Celebration Bakers And Confectionaries,Bakery
4414,1414,Celebration Bakers And Confectionaries,Fast-Food
4415,1415,Soi Kitchen,Chinese
4416,1415,Soi Kitchen,Thai
4417,1415,Soi Kitchen,North-Indian
4418,1415,Soi Kitchen,Modern-Indian
4419,1415,Soi Kitchen,Momos
4420,1416,Saffron Cafeteria,North-Indian
4421,1416,Saffron Cafeteria,Chinese
4422,1417,Texas - Italian | Mexican | Sizzlers,Italian
4423,1417,Texas - Italian | Mexican | Sizzlers,Mexican
4424,1418,Purshottam Kandoi Haribhai Damodar Mithaiwala,Mithai
4425,1418,Purshottam Kandoi Haribhai Damodar Mithaiwala,Street-Food
4426,1419,Lollipop,Italian
4427,1419,Lollipop,Chinese
4428,1420,Uwiee's Burger  Fries & More,Fast-Food
4429,1420,Uwiee's Burger  Fries & More,Burger
4430,1421,Malini's Health Kitchen,South-Indian
4431,1422,Manthan Hotel,North-Indian
4432,1422,Manthan Hotel,South-Indian
4433,1423,God's Gift,Chinese
4434,1424,Bhagwati Veg Restaurant,North-Indian
4435,1424,Bhagwati Veg Restaurant,Fast-Food
4436,1424,Bhagwati Veg Restaurant,Chinese
4437,1424,Bhagwati Veg Restaurant,South-Indian
4438,1425,Navgraha Pure Veg.,Chinese
4439,1425,Navgraha Pure Veg.,Street-Food
4440,1425,Navgraha Pure Veg.,North-Indian
4441,1425,Navgraha Pure Veg.,South-Indian
4442,1425,Navgraha Pure Veg.,Beverages
4443,1426,Times Of Paratha,North-Indian
4444,1426,Times Of Paratha,Fast-Food
4445,1426,Times Of Paratha,Beverages
4446,1426,Times Of Paratha,Desserts
4447,1427,Celebrity,Mughlai
4448,1427,Celebrity,North-Indian
4449,1427,Celebrity,Lucknowi
4450,1427,Celebrity,Kebab
4451,1427,Celebrity,Biryani
4452,1427,Celebrity,Chinese
4453,1428,Anna Punjabi,North-Indian
4454,1428,Anna Punjabi,South-Indian
4455,1428,Anna Punjabi,Chinese
4456,1428,Anna Punjabi,Fast-Food
4457,1429,180° Bistro,Cafe
4458,1429,180° Bistro,European
4459,1429,180° Bistro,Italian
4460,1429,180° Bistro,American
4461,1429,180° Bistro,North-Indian
4462,1430,Polenta,BBQ
4463,1430,Polenta,Salad
4464,1430,Polenta,American
4465,1430,Polenta,Continental
4466,1430,Polenta,North-Indian
4467,1430,Polenta,Italian
4468,1430,Polenta,Desserts
4469,1430,Polenta,Pizza
4470,1431,The Delhi Spice,Chinese
4471,1431,The Delhi Spice,Fast-Food
4472,1431,The Delhi Spice,North-Indian
4473,1432,CP Tank Pasta,Pizza
4474,1432,CP Tank Pasta,Fast-Food
4475,1433,Apollo Restaurant,Fast-Food
4476,1433,Apollo Restaurant,Chinese
4477,1434,Gazal,North-Indian
4478,1434,Gazal,Chinese
4479,1434,Gazal,Mughlai
4480,1435,Coastal Spice,North-Indian
4481,1435,Coastal Spice,Chinese
4482,1435,Coastal Spice,Seafood
4483,1435,Coastal Spice,Fast-Food
4484,1435,Coastal Spice,Biryani
4485,1436,Ashirwad,North-Indian
4486,1436,Ashirwad,Mughlai
4487,1436,Ashirwad,Chinese
4488,1436,Ashirwad,Biryani
4489,1437,Captain Cook,Chinese
4490,1437,Captain Cook,North-Indian
4491,1438,Hotel A-1 Darbar,Chinese
4492,1438,Hotel A-1 Darbar,North-Indian
4493,1438,Hotel A-1 Darbar,Mughlai
4494,1439,Dhanraj,Chinese
4495,1439,Dhanraj,Fast-Food
4496,1439,Dhanraj,North-Indian
4497,1439,Dhanraj,Seafood
4498,1440,A Cafe Kitchen,Fast-Food
4499,1440,A Cafe Kitchen,Italian
4500,1440,A Cafe Kitchen,Desserts
4501,1440,A Cafe Kitchen,Healthy
4502,1440,A Cafe Kitchen,Food
4503,1440,A Cafe Kitchen,Burger
4504,1440,A Cafe Kitchen,Salad
4505,1441,King Of Kulfi,Desserts
4506,1441,King Of Kulfi,Ice-Cream
4507,1442,Punjab Da Chullah- Bar Bank,Fast-Food
4508,1442,Punjab Da Chullah- Bar Bank,North-Indian
4509,1443,Al Kebabi,BBQ
4510,1443,Al Kebabi,Chinese
4511,1443,Al Kebabi,Lebanese
4512,1444,Ashvita,North-Indian
4513,1444,Ashvita,Chinese
4514,1444,Ashvita,Seafood
4515,1445,Raju's Chinese Corner,Chinese
4516,1446,Lime & Spice,North-Indian
4517,1446,Lime & Spice,Chinese
4518,1446,Lime & Spice,Continental
4519,1446,Lime & Spice,Seafood
4520,1447,Fried Hut,Fast-Food
4521,1448,Sai Sagar,North-Indian
4522,1448,Sai Sagar,South-Indian
4523,1448,Sai Sagar,Chinese
4524,1449,Samosas Vadilal,Desserts
4525,1449,Samosas Vadilal,Ice-Cream
4526,1449,Samosas Vadilal,Street-Food
4527,1450,Plateful India,Fast-Food
4528,1450,Plateful India,Sandwich
4529,1450,Plateful India,Burger
4530,1450,Plateful India,Beverages
4531,1451,Kebab-e-Hind,North-Indian
4532,1451,Kebab-e-Hind,Mughlai
4533,1452,Feast2Fit,Chinese
4534,1453,Arabicano,Pizza
4535,1453,Arabicano,Arabian
4536,1453,Arabicano,Sandwich
4537,1453,Arabicano,Burger
4538,1454,Drink Eat Repeat,Chinese
4539,1454,Drink Eat Repeat,Italian
4540,1454,Drink Eat Repeat,North-Indian
4541,1455,Arabian Al Lazeez,Lebanese
4542,1455,Arabian Al Lazeez,Mughlai
4543,1456,Food By Kilo,North-Indian
4544,1456,Food By Kilo,Chinese
4545,1457,Shree Devi,Chinese
4546,1457,Shree Devi,North-Indian
4547,1457,Shree Devi,Mangalorean
4548,1457,Shree Devi,Beverages
4549,1458,Biryania,Biryani
4550,1459,Eat-O-Logy,North-Indian
4551,1459,Eat-O-Logy,Rolls
4552,1460,The Veg Treat,North-Indian
4553,1460,The Veg Treat,Chinese
4554,1460,The Veg Treat,Fast-Food
4555,1460,The Veg Treat,South-Indian
4556,1461,89 China Town,Chinese
4557,1461,89 China Town,Thai
4558,1461,89 China Town,Seafood
4559,1462,Pink Dragon,Chinese
4560,1462,Pink Dragon,Seafood
4561,1463,Vishwanand,North-Indian
4562,1463,Vishwanand,South-Indian
4563,1463,Vishwanand,Chinese
4564,1463,Vishwanand,Fast-Food
4565,1463,Vishwanand,Beverages
4566,1464,Ice & Spice,Fast-Food
4567,1465,Vasant Sagar,Fast-Food
4568,1465,Vasant Sagar,Street-Food
4569,1465,Vasant Sagar,South-Indian
4570,1465,Vasant Sagar,Chinese
4571,1465,Vasant Sagar,Beverages
4572,1466,Radha Krishna,North-Indian
4573,1466,Radha Krishna,Chinese
4574,1466,Radha Krishna,South-Indian
4575,1466,Radha Krishna,Street-Food
4576,1466,Radha Krishna,Beverages
4577,1467,Vidarbh King Nagpuri Saoji,Maharashtrian
4578,1468,Paana's Hotel,North-Indian
4579,1468,Paana's Hotel,Seafood
4580,1468,Paana's Hotel,Chinese
4581,1469,Om Sai Dham,North-Indian
4582,1470,Chunky's Cake Shop,Bakery
4583,1471,Little Canteen,Italian
4584,1471,Little Canteen,Fast-Food
4585,1471,Little Canteen,Beverages
4586,1472,Pizza Villa,Pizza
4587,1472,Pizza Villa,Fast-Food
4588,1473,De Goa Kitchen,Goan
4589,1474,Asian Wok,Chinese
4590,1474,Asian Wok,Thai
4591,1474,Asian Wok,Seafood
4592,1475,Chak De Dabbe,North-Indian
4593,1476,Navratree,Chinese
4594,1476,Navratree,North-Indian
4595,1476,Navratree,South-Indian
4596,1476,Navratree,Fast-Food
4597,1477,Patil's Kitchen,North-Indian
4598,1478,Steam Engine,American
4599,1478,Steam Engine,North-Indian
4600,1478,Steam Engine,Chinese
4601,1479,Panshikar & Co.,Maharashtrian
4602,1479,Panshikar & Co.,Mithai
4603,1479,Panshikar & Co.,Beverages
4604,1480,Chawla Fast Food,North-Indian
4605,1480,Chawla Fast Food,Chinese
4606,1481,Cafe Meter On,Italian
4607,1481,Cafe Meter On,Continental
4608,1482,Flavours Of China,Chinese
4609,1482,Flavours Of China,Thai
4610,1483,All Things Delicious,Desserts
4611,1483,All Things Delicious,Bakery
4612,1483,All Things Delicious,Beverages
4613,1483,All Things Delicious,Fast-Food
4614,1484,Shree Tara,Chinese
4615,1484,Shree Tara,North-Indian
4616,1484,Shree Tara,South-Indian
4617,1484,Shree Tara,Fast-Food
4618,1484,Shree Tara,Beverages
4619,1485,Flavors Box,Desserts
4620,1486,The Little Cart,Momos
4621,1487,Sunny,North-Indian
4622,1487,Sunny,Chinese
4623,1487,Sunny,Mughlai
4624,1487,Sunny,Seafood
4625,1488,The Oriental Blossom - Marine Plaza,Chinese
4626,1488,The Oriental Blossom - Marine Plaza,Seafood
4627,1489,Shikara,North-Indian
4628,1489,Shikara,Mughlai
4629,1489,Shikara,Chinese
4630,1490,Ruchi Veg Restaurant,Chinese
4631,1490,Ruchi Veg Restaurant,Fast-Food
4632,1490,Ruchi Veg Restaurant,North-Indian
4633,1490,Ruchi Veg Restaurant,South-Indian
4634,1491,Uttam Da Dhaba,North-Indian
4635,1491,Uttam Da Dhaba,Chinese
4636,1491,Uttam Da Dhaba,Seafood
4637,1492,The China Lawn,Chinese
4638,1492,The China Lawn,Thai
4639,1493,Pop Up Family Restaurant,Chinese
4640,1493,Pop Up Family Restaurant,Thai
4641,1494,Veg Treat Regalia,North-Indian
4642,1494,Veg Treat Regalia,Chinese
4643,1494,Veg Treat Regalia,Italian
4644,1494,Veg Treat Regalia,Mexican
4645,1495,The BoardRoom Cafe,Cafe
4646,1496,Batata Fry,Fast-Food
4647,1496,Batata Fry,Beverages
4648,1496,Batata Fry,Desserts
4649,1497,The Bakewell Bakery & Patisserie,Desserts
4650,1497,The Bakewell Bakery & Patisserie,Bakery
4651,1498,Applemint,Chinese
4652,1499,Cakes N Bakes,Bakery
4653,1500,Aboos Darbar Restaurant (Neptune),North-Indian
4654,1500,Aboos Darbar Restaurant (Neptune),Continental
4655,1500,Aboos Darbar Restaurant (Neptune),Chinese
4656,1500,Aboos Darbar Restaurant (Neptune),Mughlai
4657,1501,Anna Snacks,South-Indian
4658,1502,Sbarro,Italian
4659,1502,Sbarro,Pizza
4660,1503,RV Cuisine,North-Indian
4661,1503,RV Cuisine,Street-Food
4662,1504,Potoba Foods,Fast-Food
4663,1504,Potoba Foods,Street-Food
4664,1505,Ibiza Resto Bar & Cafe,North-Indian
4665,1505,Ibiza Resto Bar & Cafe,Chinese
4666,1505,Ibiza Resto Bar & Cafe,Continental
4667,1506,Shree Om Dairy Farm,Beverages
4668,1506,Shree Om Dairy Farm,Mithai
4669,1507,Red Bowl,Chinese
4670,1507,Red Bowl,Thai
4671,1508,Preeti Sandwich & Juice Centre,Fast-Food
4672,1508,Preeti Sandwich & Juice Centre,Beverages
4673,1509,Dumpling Khang,Chinese
4674,1509,Dumpling Khang,Momos
4675,1510,Discovery Restaurant,Chinese
4676,1510,Discovery Restaurant,Thai
4677,1511,Ratna,North-Indian
4678,1511,Ratna,South-Indian
4679,1511,Ratna,Chinese
4680,1512,Choclato,Desserts
4681,1512,Choclato,Bakery
4682,1512,Choclato,Fast-Food
4683,1513,Rollampol,Rolls
4684,1513,Rollampol,Kebab
4685,1514,Hotel Spice Chilly,Chinese
4686,1515,Cafe Arpan,Cafe
4687,1515,Cafe Arpan,Fast-Food
4688,1516,Flavours Of China,Chinese
4689,1516,Flavours Of China,Thai
4690,1517,Ranjana's Rannaghor,Bengali
4691,1517,Ranjana's Rannaghor,Fast-Food
4692,1517,Ranjana's Rannaghor,Desserts
4693,1518,Sardar G The Punjabi Dhaba,North-Indian
4694,1518,Sardar G The Punjabi Dhaba,Street-Food
4695,1519,Tulsi,Chinese
4696,1519,Tulsi,Italian
4697,1519,Tulsi,Fast-Food
4698,1520,The Bandra Project by PizzaExpress,Italian
4699,1520,The Bandra Project by PizzaExpress,Pizza
4700,1521,Nara,Thai
4701,1522,Glocal Junction,Continental
4702,1522,Glocal Junction,North-Indian
4703,1522,Glocal Junction,European
4704,1522,Glocal Junction,Finger
4705,1522,Glocal Junction,Food
4706,1523,Breeze Lounge,Italian
4707,1523,Breeze Lounge,Mediterranean
4708,1523,Breeze Lounge,Salad
4709,1524,The Little Easy,Finger
4710,1524,The Little Easy,Food
4711,1524,The Little Easy,Asian
4712,1524,The Little Easy,Modern-Indian
4713,1524,The Little Easy,Italian
4714,1524,The Little Easy,Mediterranean
4715,1525,Yazu - Pan Asian Supper Club,Thai
4716,1525,Yazu - Pan Asian Supper Club,Korean
4717,1525,Yazu - Pan Asian Supper Club,Japanese
4718,1525,Yazu - Pan Asian Supper Club,Chinese
4719,1526,Yasin's Food Inn,Mughlai
4720,1526,Yasin's Food Inn,Fast-Food
4721,1526,Yasin's Food Inn,North-Indian
4722,1526,Yasin's Food Inn,Chinese
4723,1526,Yasin's Food Inn,Pizza
4724,1527,BOMB’AR,Continental
4725,1527,BOMB’AR,North-Indian
4726,1527,BOMB’AR,Italian
4727,1528,The Finch,Modern-Indian
4728,1528,The Finch,Continental
4729,1528,The Finch,Italian
4730,1528,The Finch,Rolls
4731,1528,The Finch,Chinese
4732,1529,Madeira & Mime,Continental
4733,1529,Madeira & Mime,Cafe
4734,1529,Madeira & Mime,North-Indian
4735,1529,Madeira & Mime,Chinese
4736,1529,Madeira & Mime,Finger
4737,1529,Madeira & Mime,Food
4738,1529,Madeira & Mime,Italian
4739,1530,Global Fusion,Chinese
4740,1530,Global Fusion,Japanese
4741,1530,Global Fusion,Asian
4742,1530,Global Fusion,North-Indian
4743,1531,SodaBottleOpenerWala,Parsi
4744,1531,SodaBottleOpenerWala,Fast-Food
4745,1531,SodaBottleOpenerWala,Beverages
4746,1531,SodaBottleOpenerWala,Maharashtrian
4747,1531,SodaBottleOpenerWala,Desserts
4748,1532,True Tramm Trunk,Finger
4749,1532,True Tramm Trunk,Food
4750,1532,True Tramm Trunk,Pizza
4751,1532,True Tramm Trunk,Burger
4752,1533,Hoppipola,Continental
4753,1533,Hoppipola,Mediterranean
4754,1534,Canto Cafe & Bar,Continental
4755,1534,Canto Cafe & Bar,Mexican
4756,1534,Canto Cafe & Bar,Italian
4757,1534,Canto Cafe & Bar,American
4758,1535,Shloka Dining Bar,North-Indian
4759,1535,Shloka Dining Bar,Mughlai
4760,1535,Shloka Dining Bar,Chinese
4761,1535,Shloka Dining Bar,Continental
4762,1535,Shloka Dining Bar,Malwani
4763,1535,Shloka Dining Bar,South-Indian
4764,1536,By The Drive,North-Indian
4765,1536,By The Drive,Continental
4766,1536,By The Drive,Italian
4767,1536,By The Drive,Chinese
4768,1537,Poolside - VITS Hotel,Continental
4769,1538,Nau Se Barah 9/12,North-Indian
4770,1538,Nau Se Barah 9/12,Continental
4771,1539,TBG- The Biryani Guys,North-Indian
4772,1539,TBG- The Biryani Guys,Biryani
4773,1540,Sion Lunch Home,Mangalorean
4774,1540,Sion Lunch Home,Chinese
4775,1540,Sion Lunch Home,North-Indian
4776,1540,Sion Lunch Home,Seafood
4777,1541,Utsav,North-Indian
4778,1541,Utsav,Mughlai
4779,1541,Utsav,Chinese
4780,1541,Utsav,Seafood
4781,1542,Northern Tadka,North-Indian
4782,1542,Northern Tadka,Mughlai
4783,1543,Bora Bora,Continental
4784,1543,Bora Bora,Malaysian
4785,1543,Bora Bora,Chinese
4786,1543,Bora Bora,North-Indian
4787,1544,TAP,North-Indian
4788,1544,TAP,Chinese
4789,1544,TAP,Italian
4790,1544,TAP,Mexican
4791,1545,Hotel Laxmi Next,South-Indian
4792,1545,Hotel Laxmi Next,North-Indian
4793,1545,Hotel Laxmi Next,Chinese
4794,1545,Hotel Laxmi Next,Street-Food
4795,1545,Hotel Laxmi Next,Beverages
4796,1546,The Road House,Finger
4797,1546,The Road House,Food
4798,1546,The Road House,Continental
4799,1547,Ming Yang,Chinese
4800,1547,Ming Yang,Thai
4801,1548,Snack & The Beanstock,Cafe
4802,1548,Snack & The Beanstock,Burger
4803,1548,Snack & The Beanstock,Sandwich
4804,1548,Snack & The Beanstock,Italian
4805,1548,Snack & The Beanstock,North-Indian
4806,1549,Noorani Restaurant,North-Indian
4807,1549,Noorani Restaurant,Chinese
4808,1550,Van Earth,Continental
4809,1550,Van Earth,Italian
